date,region,category,channel,team,revenue,cost,profit,volume,conversion_rate,customer_acquisition,churn_rate,sla_breach,backlog,customer_satisfaction
2024-05-31,West,C,Retail,Team3,106694.88987850549,65155.767737181704,41539.12214132379,1070,0.14156475995096884,178,0.0445647243090211,33,76,4.586573706283671
2024-06-30,North,A,Online,Team1,142678.91095911077,102110.79111268697,40568.1198464238,803,0.09061165523600695,165,0.045513691126261635,14,144,3.666226841589143
2024-06-30,North,A,Online,Team2,131144.73160175476,93746.45242980256,37398.27917195219,1308,0.10915960799376045,103,0.0417305752879237,34,59,3.7607283263948776
2024-06-30,North,A,Online,Team3,141474.90834396178,85986.34719192403,55488.56115203776,837,0.1312207315594949,190,0.04535775182081655,27,79,3.9228836742299404
2024-06-30,North,A,Retail,Team1,135687.3693593505,95916.4787212339,39770.8906381166,1210,0.09900070043439402,175,0.040217883543047395,24,149,4.7803159235912185
2024-06-30,North,A,Retail,Team2,133512.44902654178,91936.09497157848,41576.3540549633,1071,0.08549190714219868,80,0.06522978203415311,36,83,4.514821232653224
2024-06-30,North,A,Retail,Team3,143611.84930849253,98742.61287293436,44869.23643555817,1450,0.12399038331932992,66,0.05609323275798944,29,74,3.6689237839483235
2024-06-30,North,B,Online,Team1,112283.54975030897,79302.89057958746,32980.65917072151,1362,0.10584965391508787,176,0.06965037919239327,17,64,4.4286246264554965
2024-06-30,North,B,Online,Team2,106559.0709173863,71315.44904727442,35243.62187011188,800,0.08854213460252941,171,0.06373886369934899,39,106,3.8562930661448482
2024-06-30,North,B,Online,Team3,102320.20427295355,66692.44142842975,35627.76284452379,1061,0.1265602335966884,52,0.02713246347062432,26,125,4.372371869017889
2024-06-30,North,B,Retail,Team1,107700.12115808461,71652.74340391744,36047.37775416717,991,0.11473811270176532,64,0.050400358938964746,13,67,3.520880424475308
2024-06-30,North,B,Retail,Team2,103004.24103574819,74125.15870577867,28879.08232996952,1069,0.13902946636554817,181,0.05353883804598644,38,132,4.418051137852366
2024-06-30,North,B,Retail,Team3,106499.25475885373,72434.78469551822,34064.47006333551,967,0.08361681051605728,76,0.04893586167513153,17,62,4.74996734067801
2024-06-30,North,C,Online,Team1,107102.7255461406,77255.17708886076,29847.548457279845,894,0.10168515014463694,51,0.07228484205145126,28,106,4.535685816348784
2024-06-30,North,C,Online,Team2,103485.22231007842,65979.09231425905,37506.12999581937,1174,0.1200222188200624,65,0.07891434188459234,28,131,3.8217630950825354
2024-06-30,North,C,Online,Team3,103038.42615633049,62129.01271592273,40909.41344040776,1364,0.10147436196654988,76,0.04469932762740214,15,146,4.059702272359347
2024-06-30,North,C,Retail,Team1,102887.43632788978,75282.4979012941,27604.938426595676,868,0.08478472402169711,108,0.04135128555555268,27,68,4.380803229154594
2024-06-30,North,C,Retail,Team2,105823.71893732193,75952.78090600837,29870.938031313563,1190,0.12425975075463479,63,0.06685975361689948,31,142,3.631784766819107
2024-06-30,North,C,Retail,Team3,104797.40824982103,67246.18257127557,37551.22567854547,1137,0.1458890713769296,154,0.0788221244565311,35,111,4.174311292694774
2024-06-30,South,A,Online,Team1,148347.99642897115,105428.36172166803,42919.63470730312,1273,0.12075282610648128,120,0.035856575789518355,19,147,4.1279516068265565
2024-06-30,South,A,Online,Team2,144878.83427865847,92763.02919872677,52115.8050799317,1435,0.11847243879715297,71,0.028636514814333852,32,88,3.723743783669611
2024-06-30,South,A,Online,Team3,158328.546332252,105874.82644354897,52453.71988870304,1282,0.12539533740830816,102,0.0209066410528685,12,55,3.8261609593984334
2024-06-30,South,A,Retail,Team1,146360.58392779104,102657.89069716081,43702.69323063023,1280,0.12704392271265774,119,0.03877444365281889,13,108,4.276968767513514
2024-06-30,South,A,Retail,Team2,148425.44822424962,102137.17337799714,46288.274846252476,1409,0.10614883607333774,77,0.057649194307056756,22,117,4.717147281237184
2024-06-30,South,A,Retail,Team3,150883.96724662645,102797.02225412548,48086.94499250097,882,0.1470306710558672,122,0.0703880963998656,19,81,4.374198647432538
2024-06-30,South,B,Online,Team1,114882.23924562879,70525.49698299964,44356.74226262915,1306,0.08590109202279453,160,0.035522698529326456,38,122,4.06990047403999
2024-06-30,South,B,Online,Team2,114128.22871048581,85532.18474011289,28596.04397037292,842,0.12463817728271548,88,0.03195622018800805,32,145,4.684977681322911
2024-06-30,South,B,Online,Team3,114629.36446784977,69049.51717586833,45579.84729198144,1098,0.09732918391959205,89,0.041291649844768866,27,116,3.7799476957973184
2024-06-30,South,B,Retail,Team1,113789.25387088033,78465.01464937902,35324.23922150131,1327,0.08568044249753674,97,0.039982092308323905,27,87,3.9982695115348617
2024-06-30,South,B,Retail,Team2,105862.62822973504,76011.00005329936,29851.628176435683,1186,0.12317485254967789,114,0.03520143020357969,36,57,3.5889963351336513
2024-06-30,South,B,Retail,Team3,114725.95682541259,75222.01713800058,39503.939687412014,872,0.09443521835588979,156,0.052299916595342805,26,109,3.9789835958915525
2024-06-30,South,C,Online,Team1,116519.09297802436,83673.2991137914,32845.79386423295,1244,0.14116060441275574,172,0.06232764981700918,35,89,4.075309169259169
2024-06-30,South,C,Online,Team2,118607.8125256307,82716.89259669665,35890.91992893405,1348,0.13487911510825487,67,0.06948459424082046,31,60,4.27849902010327
2024-06-30,South,C,Online,Team3,116983.15002299676,77342.81638069861,39640.33364229815,887,0.14489774402008992,178,0.06586644368453026,23,87,4.351725828881639
2024-06-30,South,C,Retail,Team1,108430.6927101131,69291.0608142771,39139.631895836006,837,0.08783164315843867,182,0.06719134294345082,37,70,4.470809631393833
2024-06-30,South,C,Retail,Team2,119044.46460053003,79394.34657862419,39650.118021905844,868,0.08055750833218157,189,0.034997416783857274,33,72,3.831346923589347
2024-06-30,South,C,Retail,Team3,117732.31882073829,83752.3728043725,33979.94601636579,851,0.14108450617827847,104,0.032963606974685984,32,145,4.522265052979925
2024-06-30,East,A,Online,Team1,129569.2102794738,83018.20804336511,46551.00223610869,896,0.1023026273934525,110,0.04356384459628497,28,84,3.953557097554371
2024-06-30,East,A,Online,Team2,143745.1511563962,97493.69829724837,46251.45285914783,1060,0.1273858548097786,125,0.07152585676096833,12,79,4.070973781624632
2024-06-30,East,A,Online,Team3,130984.88272264751,91826.53453427846,39158.348188369055,1452,0.13053504592609755,165,0.033775889645238116,32,94,3.7148698371858444
2024-06-30,East,A,Retail,Team1,138295.1007627797,83018.38583879598,55276.71492398373,1249,0.11723223553052599,157,0.05089600099479556,31,82,3.948798939770964
2024-06-30,East,A,Retail,Team2,144361.21083259827,105708.40602384268,38652.804808755594,1433,0.1047989929052051,164,0.033341678284890215,18,77,3.9043032431524844
2024-06-30,East,A,Retail,Team3,133597.91576390984,83503.99592896427,50093.91983494557,1358,0.10737230083891791,196,0.04014042998234357,39,77,4.2434858650057805
2024-06-30,East,B,Online,Team1,104804.97899690674,74734.3093826411,30070.66961426563,1280,0.11786335026866565,123,0.04471188442504976,19,114,3.76476727910449
2024-06-30,East,B,Online,Team2,106112.17068484964,68880.89309987772,37231.27758497192,940,0.1409368876388569,142,0.05195024398495891,22,97,4.287329256120435
2024-06-30,East,B,Online,Team3,103321.34502540139,64206.600604844,39114.744420557385,1081,0.11585993300704395,62,0.04351156239128156,26,116,3.765611298418661
2024-06-30,East,B,Retail,Team1,101052.77319879507,68328.93041289096,32723.84278590411,992,0.08126868287320109,66,0.07143853414165045,36,52,4.2288817834206345
2024-06-30,East,B,Retail,Team2,112320.88619376218,71659.69850110897,40661.18769265321,824,0.13119215637923073,122,0.05213939596085472,10,142,4.567804871770902
2024-06-30,East,B,Retail,Team3,109984.29386732903,79903.47127999607,30080.822587332965,1298,0.08891704912002375,167,0.0674934921554822,23,78,3.7384748553244647
2024-06-30,East,C,Online,Team1,100999.80717801178,66475.43835183892,34524.36882617285,1031,0.08108558314386145,177,0.03220836454985575,17,71,4.123038116888899
2024-06-30,East,C,Online,Team2,104682.37712692322,65662.91022332238,39019.46690360084,1091,0.13935495186343438,165,0.05889908044712573,22,131,3.9881096070064506
2024-06-30,East,C,Online,Team3,103526.10357850128,77600.82269562235,25925.280882878928,1434,0.08299862885833793,116,0.03320667955428519,31,127,3.9842932558874162
2024-06-30,East,C,Retail,Team1,111730.89131813313,68190.15085955664,43540.74045857649,1373,0.10621362799776118,109,0.06336426513432827,35,144,4.4213953517979006
2024-06-30,East,C,Retail,Team2,103955.22922387993,62455.99207148972,41499.237152390204,923,0.08667601215911411,97,0.023987799546576326,17,122,4.258827664050773
2024-06-30,East,C,Retail,Team3,115550.67791042812,82883.80756517063,32666.870345257485,1228,0.10451420937635111,107,0.06551011285498344,12,132,4.306615920567562
2024-06-30,West,A,Online,Team1,132896.80164084025,83624.81805440893,49271.98358643132,1019,0.10735286066307459,194,0.0354938611799696,12,70,4.350372558136236
2024-06-30,West,A,Online,Team2,139144.1565090651,102044.0371562324,37100.1193528327,1284,0.11791524927517319,111,0.029388602960216035,19,110,4.431316245545529
2024-06-30,West,A,Online,Team3,132261.83035690457,85583.19442476671,46678.635932137855,839,0.12198399204793486,179,0.04549105057208522,21,59,4.159177540760334
2024-06-30,West,A,Retail,Team1,133239.5555570347,83699.49753721217,49540.058019822536,1392,0.12092676631160773,189,0.04663155130527807,32,67,4.746047186368062
2024-06-30,West,A,Retail,Team2,144255.77522297853,98092.15423254887,46163.620990429656,994,0.14573479356152041,110,0.03947070801052052,22,145,3.7482045605931367
2024-06-30,West,A,Retail,Team3,125668.09578292111,88494.98845330224,37173.10732961887,1385,0.1263378261355708,181,0.047691375655316406,32,119,4.522720842919502
2024-06-30,West,B,Online,Team1,108696.52920416149,67673.50423597416,41023.024968187325,1191,0.08218043649553737,112,0.03584026099756795,38,70,4.655003342899796
2024-06-30,West,B,Online,Team2,109081.69577969171,78936.86375426402,30144.83202542769,919,0.14006842759757723,183,0.04573909591045343,23,108,4.168461352012141
2024-06-30,West,B,Online,Team3,102802.60729908095,71963.4479993844,30839.15929969655,1057,0.13236033154599824,174,0.02403535483804207,25,76,4.798560395643277
2024-06-30,West,B,Retail,Team1,113164.27093636646,73443.14643989265,39721.124496473814,890,0.13646655371187716,158,0.04794954519338748,24,65,4.034548973392962
2024-06-30,West,B,Retail,Team2,111073.98528447193,76077.583035506,34996.402248965926,1307,0.1258039403844904,84,0.02094457477974062,23,73,4.3108660103232115
2024-06-30,West,B,Retail,Team3,102012.15682116518,72871.91432406577,29140.242497099403,1494,0.13859837394814564,148,0.07630482463148865,14,134,4.023035441808533
2024-06-30,West,C,Online,Team1,101670.73295883038,70737.24327283182,30933.48968599856,818,0.11096056638157947,123,0.028306129599763658,34,69,4.2403298294239296
2024-06-30,West,C,Online,Team2,104154.2441212834,76059.84685349045,28094.39726779294,1450,0.1450397664010824,77,0.05166064797330169,36,54,4.794320442348548
2024-06-30,West,C,Online,Team3,108127.54008415517,74497.03491630853,33630.50516784664,1087,0.11183350397868627,195,0.04174587935694975,31,131,3.6430822694614498
2024-06-30,West,C,Retail,Team1,109426.15741494496,80839.3481227672,28586.809292177757,1444,0.08380735239656179,108,0.061828148353508555,18,103,3.857874677487418
2024-06-30,West,C,Retail,Team2,107020.50827504504,73832.94752695994,33187.5607480851,1454,0.094291659141777,199,0.047310319504019385,24,130,4.588577203701195
2024-06-30,West,C,Retail,Team3,99890.12944804602,62477.20687406195,37412.92257398407,1203,0.1279776740412204,168,0.030286050602632564,24,61,4.091334175643729
2024-07-31,North,A,Online,Team1,140748.04773346015,97940.20796100209,42807.83977245806,889,0.1081321039923511,115,0.05435643397292135,15,115,4.697699765876868
2024-07-31,North,A,Online,Team2,139134.56038244697,95652.03565529513,43482.524727151846,949,0.129184814410076,78,0.04540010864919185,39,130,4.2889010422021805
2024-07-31,North,A,Online,Team3,132146.92332531238,96394.5104107227,35752.41291458969,1038,0.12784176441852563,137,0.07307499757527126,18,84,3.760718871198846
2024-07-31,North,A,Retail,Team1,140913.55611950133,89118.5311894927,51795.02493000863,1264,0.12358413735190607,168,0.05713949388191529,24,144,4.508684992649497
2024-07-31,North,A,Retail,Team2,136029.69226566455,90501.78491495537,45527.90735070918,1067,0.13718817350902857,113,0.07351358619539375,38,68,4.217440277347541
2024-07-31,North,A,Retail,Team3,133480.6771706348,95894.04193266659,37586.63523796821,870,0.094755517108502,83,0.0484970579158249,27,137,3.631271538863089
2024-07-31,North,B,Online,Team1,104719.1012375231,78116.41989938327,26602.681338139824,1437,0.09162152765500026,121,0.046384429190474516,33,72,4.537781156371943
2024-07-31,North,B,Online,Team2,104792.5127706461,68003.85284330769,36788.65992733842,892,0.09627541945454818,109,0.06959710073014932,37,98,3.959805692554954
2024-07-31,North,B,Online,Team3,110255.34607010307,68732.86625817776,41522.47981192531,991,0.12064893591879994,177,0.028644727160791972,12,93,3.8557325432190033
2024-07-31,North,B,Retail,Team1,113502.85684481334,76407.30243014124,37095.55441467211,944,0.11092225441463949,106,0.06291118728681447,30,105,3.9729525334832134
2024-07-31,North,B,Retail,Team2,103300.06182137155,70459.48754638691,32840.57427498464,1198,0.09394721680858198,112,0.027581388878870634,22,130,4.494708427461796
2024-07-31,North,B,Retail,Team3,100540.12262666922,74506.55293937537,26033.569687293857,1017,0.09366165620530553,131,0.048252041373390606,18,112,4.2274525108049446
2024-07-31,North,C,Online,Team1,111453.61793074917,68828.37776980983,42625.24016093934,847,0.10847633606662065,88,0.04723939467198194,34,145,3.6638026362231924
2024-07-31,North,C,Online,Team2,112452.57709435279,70784.72330896073,41667.85378539206,1028,0.11571038663194264,126,0.05475886799971627,35,63,4.338168823149864
2024-07-31,North,C,Online,Team3,107478.12244373547,70486.94587089772,36991.17657283775,1471,0.09955911189232504,169,0.031116221322999422,39,116,3.784322740420658
2024-07-31,North,C,Retail,Team1,98416.78725289604,61749.218384208805,36667.56886868724,1205,0.12226956877781944,121,0.04227017096117189,15,127,3.828637977220505
2024-07-31,North,C,Retail,Team2,112191.18970323216,76961.30264455732,35229.88705867484,1107,0.12709352300887267,80,0.033092452073130336,35,133,3.8245696385622994
2024-07-31,North,C,Retail,Team3,101615.03702744724,64981.50554603908,36633.53148140816,1324,0.12364344813635075,163,0.0232108677747826,29,126,3.8016724616115027
2024-07-31,South,A,Online,Team1,155328.3000023462,97845.30321282502,57482.996789521174,857,0.09659592959621381,158,0.07667994393026571,17,57,4.701879209351469
2024-07-31,South,A,Online,Team2,145073.57666433774,104144.24365852696,40929.33300581078,1028,0.11264095890578732,65,0.05691521919694484,31,131,4.166798814207195
2024-07-31,South,A,Online,Team3,155198.6838217873,101867.87686801315,53330.806953774154,1037,0.1379287136591833,62,0.0604639791088389,39,70,3.5590882505665347
2024-07-31,South,A,Retail,Team1,154243.531305476,107506.20915603511,46737.32214944089,1266,0.123059039837884,157,0.05007653867754376,32,101,3.862011947605818
2024-07-31,South,A,Retail,Team2,149513.04962070548,97243.44578497761,52269.603835727874,939,0.13072188007933402,185,0.03686298501001335,39,61,3.993676979795113
2024-07-31,South,A,Retail,Team3,156866.623451663,112977.98799035158,43888.63546131142,938,0.1197925428955558,144,0.06636628517990474,35,142,4.613441423591345
2024-07-31,South,B,Online,Team1,110827.67329075157,78955.17505641603,31872.498234335537,1298,0.11673149463630025,164,0.04070502473079402,26,70,4.749940021946346
2024-07-31,South,B,Online,Team2,112713.33591412635,78919.64450561079,33793.69140851556,1467,0.12181046942474286,55,0.06070999809755827,15,77,4.602542005520319
2024-07-31,South,B,Online,Team3,113553.79585885839,72929.06309869142,40624.73276016697,857,0.1118933409506076,107,0.06296299839452867,18,149,4.3094964032347365
2024-07-31,South,B,Retail,Team1,122776.50279118876,91900.21690048797,30876.28589070079,985,0.09946904088406287,153,0.03878979210978663,37,50,3.6156866293132506
2024-07-31,South,B,Retail,Team2,118095.7745752893,88303.38289081922,29792.391684470073,1271,0.10607562520874261,181,0.031909464476320946,36,58,3.811986173030945
2024-07-31,South,B,Retail,Team3,119148.50373583927,84180.78847809034,34967.71525774893,1086,0.09053305897041983,191,0.04692672823967689,11,116,3.8206562005470284
2024-07-31,South,C,Online,Team1,128378.1877108292,91492.12655029292,36886.06116053628,1159,0.12045237788858618,116,0.03765600419822686,12,107,4.7239927833697735
2024-07-31,South,C,Online,Team2,116138.637578572,83344.67804786612,32793.95953070588,962,0.0948713094036831,93,0.04467184933295275,11,136,4.6499629546984975
2024-07-31,South,C,Online,Team3,123678.10073591472,79246.1218350791,44431.97890083562,1400,0.13107983345481955,180,0.04052645725181564,34,133,4.580233922371589
2024-07-31,South,C,Retail,Team1,112468.53243794183,69503.7157630535,42964.81667488834,1245,0.11400722002388419,165,0.03727672056055955,24,101,4.454048070043304
2024-07-31,South,C,Retail,Team2,123760.15701404758,81498.29543333645,42261.861580711135,869,0.14316891233002724,161,0.03307452249512081,32,117,4.255842237256626
2024-07-31,South,C,Retail,Team3,127110.84474697853,78284.77098293343,48826.0737640451,1462,0.1289782936341096,89,0.04397112707521608,34,101,3.5140544087257553
2024-07-31,East,A,Online,Team1,140133.58117002592,86275.78655563008,53857.79461439584,1036,0.08529627727328776,86,0.027122545730546687,22,142,3.79415782606158
2024-07-31,East,A,Online,Team2,140331.83488763127,103053.34173471105,37278.493152920215,1313,0.1317206673993123,100,0.05952305832362133,37,125,4.635041495593496
2024-07-31,East,A,Online,Team3,141188.19844241673,96599.32077339636,44588.87766902037,1237,0.10964835411943274,143,0.03558025033702484,35,134,3.8120919626338363
2024-07-31,East,A,Retail,Team1,141752.5068033086,88119.93272554553,53632.574077763085,1342,0.08369356805017218,125,0.05141518911328717,31,89,4.786261295513521
2024-07-31,East,A,Retail,Team2,132417.5136579518,93131.14166801726,39286.37198993453,1225,0.13764865586282732,71,0.04864102388734408,22,129,3.971327735526823
2024-07-31,East,A,Retail,Team3,138906.43060865265,100131.69769270896,38774.73291594369,1328,0.11901174027200159,190,0.02508130051251841,26,127,4.686760178157548
2024-07-31,East,B,Online,Team1,99551.1720911747,61815.2878849451,37735.884206229595,1454,0.13765365275242814,76,0.06689033886453093,30,84,3.521783195840097
2024-07-31,East,B,Online,Team2,107334.93492763826,75336.23046114565,31998.704466492607,1369,0.12787065162847402,75,0.07622653669518062,35,69,3.8247038111804756
2024-07-31,East,B,Online,Team3,111938.59588583201,72739.54295501811,39199.052930813894,1048,0.1300327293510762,62,0.033438952751904866,21,64,4.296634586197463
2024-07-31,East,B,Retail,Team1,113677.81188957707,84209.3768702252,29468.435019351877,1218,0.08537621338200951,196,0.033888805754779296,12,81,4.722238148627707
2024-07-31,East,B,Retail,Team2,105418.38480361871,70179.81314159924,35238.57166201947,1126,0.09787354616342708,114,0.046646914789779934,13,62,4.191159330893828
2024-07-31,East,B,Retail,Team3,104538.40175330857,71155.88632519524,33382.51542811333,1262,0.10766815208018105,117,0.053379680435424764,25,141,4.679423627663327
2024-07-31,East,C,Online,Team1,103808.70441310719,70355.45940864568,33453.24500446151,993,0.11899283592925246,185,0.05014563722998258,20,80,4.745553411595264
2024-07-31,East,C,Online,Team2,103309.20499396636,65401.63821278342,37907.56678118293,1382,0.1454012879917243,164,0.04277700586710022,38,106,3.8714094722581938
2024-07-31,East,C,Online,Team3,104640.89848360173,63460.29540546785,41180.603078133885,1222,0.13120475248301972,175,0.028786175396168966,14,143,4.2023854913274
2024-07-31,East,C,Retail,Team1,103000.85561728552,74850.71007242812,28150.145544857398,1293,0.08753299293319013,142,0.07490364395103334,19,67,3.8243540035875645
2024-07-31,East,C,Retail,Team2,97390.1351793364,71604.87472164682,25785.260457689583,805,0.10276478373933479,172,0.05356432554364142,19,60,4.426699794619242
2024-07-31,East,C,Retail,Team3,107811.5922936778,75953.72677228924,31857.86552138855,1251,0.09637278520305424,182,0.07143149942357532,33,119,4.072745586416
2024-07-31,West,A,Online,Team1,136248.16810903966,94406.56252389567,41841.60558514399,1314,0.14983359755759698,125,0.05957035889907962,10,67,3.6565038524258155
2024-07-31,West,A,Online,Team2,132955.3532587571,98490.59579108449,34464.75746767261,882,0.1420983522056589,118,0.038432985021276254,32,79,4.509177620770732
2024-07-31,West,A,Online,Team3,138734.02196238827,92443.72873397007,46290.2932284182,1385,0.1428575252793452,107,0.040432690128793816,18,74,4.360234287437144
2024-07-31,West,A,Retail,Team1,132524.54745837557,91490.62942450128,41033.91803387429,898,0.09644959942742841,134,0.07009683234166422,22,56,3.676097397833098
2024-07-31,West,A,Retail,Team2,140256.03832705997,103644.94428945241,36611.09403760756,853,0.09495886990992299,65,0.05443699196414062,27,148,3.5372481558509508
2024-07-31,West,A,Retail,Team3,136009.85310126506,93505.12269066786,42504.7304105972,1061,0.13471308354374795,97,0.061862978453197576,37,126,4.236079520478402
2024-07-31,West,B,Online,Team1,118145.72161006076,84204.57552290957,33941.146087151195,1374,0.08354011726769602,61,0.044629747643633276,20,66,3.788316571650014
2024-07-31,West,B,Online,Team2,112501.56596067797,72859.7477034024,39641.81825727556,1319,0.14512788941185278,85,0.04700351836557351,38,96,4.631894992094671
2024-07-31,West,B,Online,Team3,91465.0589033918,59466.93887207051,31998.120031321283,1027,0.12856638898771883,68,0.03297503169119173,30,113,3.8853096089378685
2024-07-31,West,B,Retail,Team1,104125.88971689098,76701.25460082246,27424.635116068515,1084,0.09044746288190317,119,0.04079352558899285,11,71,3.663235252228427
2024-07-31,West,B,Retail,Team2,107931.53940890434,74227.30371893934,33704.235689965004,1270,0.1361995846296882,111,0.07856196191601222,13,71,3.938504240396596
2024-07-31,West,B,Retail,Team3,104060.5039565797,67304.95888597882,36755.545070600885,1349,0.09683721096261041,128,0.06956388107289713,18,81,4.571655581424154
2024-07-31,West,C,Online,Team1,100481.65085734816,71411.56993134701,29070.080926001145,1476,0.08574165796480296,117,0.03623863651890594,11,126,4.790356334134092
2024-07-31,West,C,Online,Team2,104346.05387836222,65052.48397137849,39293.56990698373,934,0.08820961034603116,177,0.06570055257281976,30,110,4.32927243691885
2024-07-31,West,C,Online,Team3,97576.49653007087,67602.53963228698,29973.956897783894,943,0.1251402855970486,156,0.036736284564408604,20,134,4.513371711851282
2024-07-31,West,C,Retail,Team1,95676.51255020624,57638.40715802893,38038.10539217731,1105,0.09775088818974584,141,0.031700538826316946,24,141,4.515195163301917
2024-07-31,West,C,Retail,Team2,108301.27931755064,73292.43454578449,35008.84477176615,1330,0.08881686374655508,89,0.025596286806690193,20,116,3.9216281905569734
2024-07-31,West,C,Retail,Team3,112545.72193458799,78947.7359557748,33597.98597881319,981,0.1222205084086063,193,0.020324295420360194,31,79,3.991531000723686
2024-08-31,North,A,Online,Team1,142518.3621070846,92433.5525792468,50084.8095278378,1160,0.12565647471927086,96,0.023596598051678498,25,71,3.6586096376499557
2024-08-31,North,A,Online,Team2,138822.76318943105,97898.85277710033,40923.91041233072,1082,0.13139058813291524,138,0.07573157299073394,17,122,4.104938014121331
2024-08-31,North,A,Online,Team3,133745.7379065778,91244.25543676817,42501.48246980962,1207,0.11448193036552698,179,0.05982946849116351,23,115,3.565541805682872
2024-08-31,North,A,Retail,Team1,148657.0954356986,109048.54930539381,39608.54613030479,955,0.09161307170595503,152,0.05001671211246562,19,127,4.5917664578645345
2024-08-31,North,A,Retail,Team2,140417.84536767742,102427.98783784265,37989.85752983477,949,0.09002970210918487,85,0.07948721407056752,31,127,4.520200586372484
2024-08-31,North,A,Retail,Team3,137464.73720622953,102983.39733806417,34481.33986816536,1239,0.1354533836361173,197,0.0767554786419252,12,72,3.5014457224550437
2024-08-31,North,B,Online,Team1,102594.65831669355,71741.89895830731,30852.759358386233,903,0.08894422569529933,189,0.03941182474912949,22,136,4.223551957052799
2024-08-31,North,B,Online,Team2,103438.89618175474,67381.09400109494,36057.8021806598,1326,0.08660932283623367,103,0.07510385252489347,11,54,3.634464349318628
2024-08-31,North,B,Online,Team3,114675.74360003775,82219.42712232666,32456.316477711094,842,0.08000215031917678,80,0.039363594363598306,37,132,3.692682700729122
2024-08-31,North,B,Retail,Team1,103715.22411800794,63661.940910724734,40053.28320728321,1050,0.13765244945587327,182,0.05086767966439365,15,74,3.9992554299084304
2024-08-31,North,B,Retail,Team2,104298.73498332116,70089.49111781815,34209.24386550301,1407,0.09238278655767887,103,0.04664621341439712,38,103,4.63570408735838
2024-08-31,North,B,Retail,Team3,100270.84107728789,75136.48429676153,25134.35678052636,1357,0.1124669974809376,176,0.039616461460200515,24,50,4.023514837292928
2024-08-31,North,C,Online,Team1,113029.78008952271,73162.58464980956,39867.19543971315,1472,0.1242677379525856,157,0.061605327683378536,22,69,4.479513743857476
2024-08-31,North,C,Online,Team2,112709.26622405485,82382.46147264577,30326.804751409087,901,0.08647503065572747,190,0.060422104012529385,34,135,3.8997887341375934
2024-08-31,North,C,Online,Team3,114223.56247182141,72518.39238104413,41705.170090777276,999,0.14744359632320292,164,0.04870946420643135,20,126,4.203786747179669
2024-08-31,North,C,Retail,Team1,106806.43088309829,65462.17667493841,41344.25420815988,1010,0.1382692028387177,61,0.04844985777631919,32,127,3.562520003535646
2024-08-31,North,C,Retail,Team2,108900.99184576697,73887.35820240749,35013.633643359484,1074,0.12825172884718833,165,0.03846625431758895,19,141,4.667315881476858
2024-08-31,North,C,Retail,Team3,106101.96751106912,76551.36668605143,29550.600825017682,1242,0.08949818224545955,169,0.02447830586476573,16,110,4.795535353175677
2024-08-31,South,A,Online,Team1,162353.51082293055,105626.45145041271,56727.05937251783,1362,0.14379374330550415,95,0.06394330679585329,25,62,4.496485511088116
2024-08-31,South,A,Online,Team2,161045.2197226302,113587.78921607594,47457.43050655426,915,0.1272964031544951,124,0.07583854858111759,16,60,3.9810318813856607
2024-08-31,South,A,Online,Team3,164470.66361616793,106527.21835529682,57943.445260871114,1166,0.1041937495503481,103,0.04800368562607703,10,85,3.7158682779259973
2024-08-31,South,A,Retail,Team1,158547.92280894585,96581.95640412107,61965.96640482478,1147,0.14984245723071404,142,0.07235930433056333,23,138,4.039273352177758
2024-08-31,South,A,Retail,Team2,165217.386386248,110085.17280699065,55132.21357925734,1043,0.10778635810540049,113,0.06882340062333364,19,56,4.343395002007202
2024-08-31,South,A,Retail,Team3,151711.10579881514,112749.40137304559,38961.70442576955,968,0.09263627598746965,184,0.051515505126895,27,140,3.93950973217614
2024-08-31,South,B,Online,Team1,119600.94828811497,74678.72713325905,44922.22115485593,1443,0.09461816548462129,53,0.05314196826903406,39,99,4.6334869796646565
2024-08-31,South,B,Online,Team2,116177.31102544905,79761.21245154155,36416.0985739075,1091,0.11781952252311947,172,0.06070351313018078,23,67,3.7237118421884143
2024-08-31,South,B,Online,Team3,121785.22123604336,88962.9684577834,32822.252778259965,830,0.12169758769130706,66,0.05141980496327664,23,139,4.110889983643673
2024-08-31,South,B,Retail,Team1,126096.92988480105,85162.5414603303,40934.388424470744,1341,0.08561307297684793,115,0.05780558761169981,39,85,4.518510428064047
2024-08-31,South,B,Retail,Team2,121977.40865776646,75461.55272192594,46515.85593584052,1241,0.14914246773694317,139,0.030629211393357534,15,93,3.552371174411398
2024-08-31,South,B,Retail,Team3,120505.77399380346,79631.83309700433,40873.94089679913,900,0.10958592236522707,150,0.020629618468396668,19,82,3.6938830737216586
2024-08-31,South,C,Online,Team1,123642.58942197463,80525.58618806335,43117.00323391128,1045,0.08602924973445762,78,0.03682008515308475,39,64,4.293490743913826
2024-08-31,South,C,Online,Team2,127406.96274491418,76904.94862395711,50502.01412095707,971,0.08381957857978893,52,0.03135701875496057,27,87,3.781232610920075
2024-08-31,South,C,Online,Team3,117963.22783393894,85296.0412798081,32667.18655413085,1379,0.09395881184309746,162,0.05021281889071317,33,71,3.783626628471255
2024-08-31,South,C,Retail,Team1,120613.89477388478,89291.27733258384,31322.617441300943,1225,0.1349083831248958,134,0.04484846409293997,25,144,4.203447972342498
